airport,date,day,month,year,temp_max,temp_min
BFD,8-12-2015,12,8,2015,72,45,
BFD,8-13-2015,13,8,2015,78,59,
BFD,8-14-2015,14,8,2015,83,57,
BFD,8-15-2015,15,8,2015,83,54,
BFD,8-16-2015,16,8,2015,86,57,
BFD,8-17-2015,17,8,2015,85,57,
BFD,8-18-2015,18,8,2015,83,55,
BFD,8-19-2015,19,8,2015,84,57,
BFL,8-10-2015,10,8,2015,94,67,
BFL,8-11-2015,11,8,2015,94,66,
BFL,8-12-2015,12,8,2015,96,66,
BFL,8-13-2015,13,8,2015,97,67,
BFL,8-14-2015,14,8,2015,96,71,
BFL,8-15-2015,15,8,2015,102,75,
BFL,8-16-2015,16,8,2015,104,76,
BFL,8-17-2015,17,8,2015,102,73,
BFL,8-18-2015,18,8,2015,99,69,
BFL,8-19-2015,19,8,2015,96,68,
BGD,8-10-2015,10,8,2015,89,69,
BGD,8-11-2015,11,8,2015,85,67,
BGD,8-12-2015,12,8,2015,91,69,
BGD,8-13-2015,13,8,2015,96,70,
BGD,8-14-2015,14,8,2015,95,69,
BGD,8-15-2015,15,8,2015,91,68,
BGD,8-16-2015,16,8,2015,92,68,
BGD,8-17-2015,17,8,2015,90,69,
BGD,8-18-2015,18,8,2015,93,69,
BGD,8-19-2015,19,8,2015,92,68,
BGM,8-10-2015,10,8,2015,77,64,
BGM,8-11-2015,11,8,2015,75,61,
BGM,8-12-2015,12,8,2015,70,50,
BGM,8-13-2015,13,8,2015,78,59,
BGM,8-14-2015,14,8,2015,84,60,
BGM,8-15-2015,15,8,2015,82,57,
BGM,8-16-2015,16,8,2015,84,60,
BGM,8-17-2015,17,8,2015,85,60,
BGM,8-18-2015,18,8,2015,84,60,
BGM,8-19-2015,19,8,2015,84,61,
BGR,8-10-2015,10,8,2015,78,59,
BGR,8-11-2015,11,8,2015,72,60,
BGR,8-12-2015,12,8,2015,79,58,
BGR,8-13-2015,13,8,2015,79,57,
BGR,8-14-2015,14,8,2015,82,60,
BGR,8-15-2015,15,8,2015,82,59,
BGR,8-16-2015,16,8,2015,81,58,
BGR,8-17-2015,17,8,2015,83,60,
BGR,8-18-2015,18,8,2015,86,58,
BGR,8-19-2015,19,8,2015,82,58,
BHK,8-11-2015,11,8,2015,95,65,
BHK,8-12-2015,12,8,2015,99,66,
BHK,8-13-2015,13,8,2015,99,66,
BHK,8-14-2015,14,8,2015,93,61,
BHK,8-15-2015,15,8,2015,95,61,
BHK,8-16-2015,16,8,2015,98,64,
BHK,8-17-2015,17,8,2015,103,67,
BHK,8-18-2015,18,8,2015,104,69,
BHK,8-19-2015,19,8,2015,97,62,
BHK,8-20-2015,20,8,2015,90,59,
BHM,8-10-2015,10,8,2015,90,72,
BHM,8-11-2015,11,8,2015,91,69,
BHM,8-12-2015,12,8,2015,88,62,
BHM,8-13-2015,13,8,2015,90,67,
BHM,8-14-2015,14,8,2015,90,67,
BHM,8-15-2015,15,8,2015,88,67,
BHM,8-16-2015,16,8,2015,92,68,
BHM,8-17-2015,17,8,2015,92,69,
BHM,8-18-2015,18,8,2015,92,70,
BHM,8-19-2015,19,8,2015,92,70,
BIH,8-10-2015,10,8,2015,94,55,
BIH,8-11-2015,11,8,2015,96,53,
BIH,8-12-2015,12,8,2015,98,56,
BIH,8-13-2015,13,8,2015,99,56,
BIH,8-14-2015,14,8,2015,100,59,
BIH,8-15-2015,15,8,2015,100,61,
BIH,8-16-2015,16,8,2015,101,60,
BIH,8-17-2015,17,8,2015,101,59,
BIH,8-18-2015,18,8,2015,99,58,
BIH,8-19-2015,19,8,2015,97,55,
BIL,8-10-2015,10,8,2015,89,60,
BIL,8-11-2015,11,8,2015,97,65,
BIL,8-12-2015,12,8,2015,98,68,
BIL,8-13-2015,13,8,2015,98,68,
BIL,8-14-2015,14,8,2015,98,63,
BIL,8-15-2015,15,8,2015,86,55,
BIL,8-16-2015,16,8,2015,83,57,
BIL,8-17-2015,17,8,2015,89,58,
BIL,8-18-2015,18,8,2015,82,54,
BIL,8-19-2015,19,8,2015,82,55,
BIS,8-10-2015,10,8,2015,86,57,
BIS,8-11-2015,11,8,2015,91,65,
BIS,8-12-2015,12,8,2015,99,65,
BIS,8-13-2015,13,8,2015,98,64,
BIS,8-14-2015,14,8,2015,96,70,
BIS,8-15-2015,15,8,2015,91,59,
BIS,8-16-2015,16,8,2015,82,56,
BIS,8-17-2015,17,8,2015,84,57,
BIS,8-18-2015,18,8,2015,86,57,
BIS,8-19-2015,19,8,2015,82,56,
BKE,8-10-2015,10,8,2015,85,51,
BKE,8-11-2015,11,8,2015,95,53,
BKE,8-12-2015,12,8,2015,96,52,
BKE,8-13-2015,13,8,2015,96,51,
BKE,8-14-2015,14,8,2015,82,44,
BKE,8-15-2015,15,8,2015,81,42,
BKE,8-16-2015,16,8,2015,87,47,
BKE,8-17-2015,17,8,2015,88,47,
BKE,8-18-2015,18,8,2015,80,45,
BKE,8-19-2015,19,8,2015,82,46,
BKW,8-10-2015,10,8,2015,81,67,
BKW,8-11-2015,11,8,2015,78,60,
BKW,8-12-2015,12,8,2015,74,55,
BKW,8-13-2015,13,8,2015,78,54,
BKW,8-14-2015,14,8,2015,82,59,
BKW,8-15-2015,15,8,2015,83,59,
BKW,8-16-2015,16,8,2015,83,61,
BKW,8-17-2015,17,8,2015,84,62,
BKW,8-18-2015,18,8,2015,85,63,
BKW,8-19-2015,19,8,2015,85,63,
BLF,8-10-2015,10,8,2015,80,67,
BLF,8-11-2015,11,8,2015,77,60,
BLF,8-12-2015,12,8,2015,74,55,
BLF,8-13-2015,13,8,2015,78,56,
BLF,8-14-2015,14,8,2015,82,59,
BLF,8-15-2015,15,8,2015,82,60,
BLF,8-16-2015,16,8,2015,82,61,
BLF,8-17-2015,17,8,2015,84,62,
BLF,8-18-2015,18,8,2015,84,63,
BLF,8-19-2015,19,8,2015,84,63,
BLH,8-10-2015,10,8,2015,105,80,
BLH,8-11-2015,11,8,2015,108,81,
BLH,8-12-2015,12,8,2015,107,82,
BLH,8-13-2015,13,8,2015,112,84,
BLH,8-14-2015,14,8,2015,113,84,
BLH,8-15-2015,15,8,2015,113,84,
BLH,8-16-2015,16,8,2015,112,82,
BLH,8-17-2015,17,8,2015,110,80,
BLH,8-18-2015,18,8,2015,109,77,
BLH,8-19-2015,19,8,2015,107,75,
BLI,8-10-2015,10,8,2015,83,57,
BLI,8-11-2015,11,8,2015,89,60,
BLI,8-12-2015,12,8,2015,91,61,
BLI,8-13-2015,13,8,2015,82,60,
BLI,8-14-2015,14,8,2015,68,56,
BLI,8-15-2015,15,8,2015,76,56,
BLI,8-16-2015,16,8,2015,80,56,
BLI,8-17-2015,17,8,2015,76,56,
BLI,8-18-2015,18,8,2015,80,56,
BLI,8-19-2015,19,8,2015,81,56,
BMG,8-10-2015,10,8,2015,84,65,
BMG,8-11-2015,11,8,2015,82,57,
BMG,8-12-2015,12,8,2015,78,55,
BMG,8-13-2015,13,8,2015,82,61,
BMG,8-14-2015,14,8,2015,85,62,
BMG,8-15-2015,15,8,2015,86,64,
BMG,8-16-2015,16,8,2015,88,65,
BMG,8-17-2015,17,8,2015,88,66,
BMG,8-18-2015,18,8,2015,87,65,
BMG,8-19-2015,19,8,2015,86,64,
BMI,8-10-2015,10,8,2015,81,64,
BMI,8-11-2015,11,8,2015,82,60,
BMI,8-12-2015,12,8,2015,81,60,
BMI,8-13-2015,13,8,2015,85,63,
BMI,8-14-2015,14,8,2015,88,66,
BMI,8-15-2015,15,8,2015,89,66,
BMI,8-16-2015,16,8,2015,90,67,
BMI,8-17-2015,17,8,2015,88,66,
BMI,8-18-2015,18,8,2015,87,65,
BMI,8-19-2015,19,8,2015,85,67,
BNA,8-10-2015,10,8,2015,90,72,
BNA,8-11-2015,11,8,2015,88,65,
BNA,8-12-2015,12,8,2015,85,60,
BNA,8-13-2015,13,8,2015,84,60,
BNA,8-14-2015,14,8,2015,89,64,
BNA,8-15-2015,15,8,2015,90,66,
BNA,8-16-2015,16,8,2015,91,67,
BNA,8-17-2015,17,8,2015,92,69,
BNA,8-18-2015,18,8,2015,91,69,
BNA,8-19-2015,19,8,2015,91,69,
BNO,8-10-2015,10,8,2015,85,50,
BNO,8-11-2015,11,8,2015,93,50,
BNO,8-12-2015,12,8,2015,93,48,
BNO,8-13-2015,13,8,2015,92,45,
BNO,8-14-2015,14,8,2015,80,42,
BNO,8-15-2015,15,8,2015,83,44,
BNO,8-16-2015,16,8,2015,90,48,
BNO,8-17-2015,17,8,2015,91,46,
BNO,8-18-2015,18,8,2015,85,46,
BNO,8-19-2015,19,8,2015,84,46,
BOI,8-10-2015,10,8,2015,96,67,
BOI,8-11-2015,11,8,2015,101,74,
BOI,8-12-2015,12,8,2015,101,71,
BOI,8-13-2015,13,8,2015,101,67,
BOI,8-14-2015,14,8,2015,88,59,
BOI,8-15-2015,15,8,2015,86,59,
BOI,8-16-2015,16,8,2015,89,61,
BOI,8-17-2015,17,8,2015,93,62,
BOI,8-18-2015,18,8,2015,90,62,
BOI,8-19-2015,19,8,2015,86,60,
BOS,8-10-2015,10,8,2015,82,65,
BOS,8-11-2015,11,8,2015,73,67,
BOS,8-12-2015,12,8,2015,82,63,
BOS,8-13-2015,13,8,2015,81,62,
BOS,8-14-2015,14,8,2015,85,67,
BOS,8-15-2015,15,8,2015,86,66,
BOS,8-16-2015,16,8,2015,80,65,
BOS,8-17-2015,17,8,2015,84,67,
BOS,8-18-2015,18,8,2015,88,67,
BOS,8-19-2015,19,8,2015,83,65,
BPI,8-10-2015,10,8,2015,79,44,
BPI,8-11-2015,11,8,2015,83,51,
BPI,8-12-2015,12,8,2015,80,51,
BPI,8-13-2015,13,8,2015,80,50,
BPI,8-14-2015,14,8,2015,83,49,
BPI,8-15-2015,15,8,2015,81,43,
BPI,8-16-2015,16,8,2015,79,41,
BPI,8-17-2015,17,8,2015,79,45,
BPI,8-18-2015,18,8,2015,78,44,
BPI,8-19-2015,19,8,2015,76,42,
BPK,8-10-2015,10,8,2015,87,71,
BPK,8-11-2015,11,8,2015,87,64,
BPK,8-12-2015,12,8,2015,85,63,
BPK,8-13-2015,13,8,2015,85,63,
BPK,8-14-2015,14,8,2015,88,63,
BPK,8-15-2015,15,8,2015,91,66,
BPK,8-16-2015,16,8,2015,93,68,
BPK,8-17-2015,17,8,2015,93,69,
BPK,8-18-2015,18,8,2015,92,69,
BPK,8-19-2015,19,8,2015,92,69,
BRL,8-10-2015,10,8,2015,81,62,
BRL,8-11-2015,11,8,2015,82,59,
BRL,8-12-2015,12,8,2015,82,61,
BRL,8-13-2015,13,8,2015,85,64,
BRL,8-14-2015,14,8,2015,88,67,
BRL,8-15-2015,15,8,2015,89,67,
BRL,8-16-2015,16,8,2015,89,67,
BRL,8-17-2015,17,8,2015,85,65,
BRL,8-18-2015,18,8,2015,85,65,
BRL,8-19-2015,19,8,2015,84,66,
BRO,8-10-2015,10,8,2015,93,76,
BRO,8-11-2015,11,8,2015,95,76,
BRO,8-12-2015,12,8,2015,95,75,
BRO,8-13-2015,13,8,2015,97,76,
BRO,8-14-2015,14,8,2015,96,76,
BRO,8-15-2015,15,8,2015,93,75,
BRO,8-16-2015,16,8,2015,93,75,
BRO,8-17-2015,17,8,2015,93,75,
BRO,8-18-2015,18,8,2015,94,76,
BRO,8-19-2015,19,8,2015,93,77,
BRW,8-10-2015,10,8,2015,38,33,
BRW,8-11-2015,11,8,2015,41,34,
BRW,8-12-2015,12,8,2015,49,42,
BRW,8-13-2015,13,8,2015,48,38,
BRW,8-14-2015,14,8,2015,41,35,
BRW,8-15-2015,15,8,2015,42,37,
BRW,8-16-2015,16,8,2015,40,35,
BRW,8-17-2015,17,8,2015,37,33,
BRW,8-18-2015,18,8,2015,36,33,
BRW,8-19-2015,19,8,2015,40,35,
BTL,8-10-2015,10,8,2015,80,62,
BTL,8-11-2015,11,8,2015,79,57,
BTL,8-12-2015,12,8,2015,77,59,
BTL,8-13-2015,13,8,2015,84,66,
BTL,8-14-2015,14,8,2015,84,63,
BTL,8-15-2015,15,8,2015,85,63,
BTL,8-16-2015,16,8,2015,88,66,
BTL,8-17-2015,17,8,2015,86,62,
BTL,8-18-2015,18,8,2015,84,62,
BTL,8-19-2015,19,8,2015,85,63,
BTM,8-10-2015,10,8,2015,81,49,
BTM,8-11-2015,11,8,2015,87,53,
BTM,8-12-2015,12,8,2015,85,54,
BTM,8-13-2015,13,8,2015,86,56,
BTM,8-14-2015,14,8,2015,85,46,
BTM,8-15-2015,15,8,2015,75,43,
BTM,8-16-2015,16,8,2015,80,45,
BTM,8-17-2015,17,8,2015,81,46,
BTM,8-18-2015,18,8,2015,78,44,
BTM,8-19-2015,19,8,2015,73,44,
BTR,8-10-2015,10,8,2015,99,78,
BTR,8-11-2015,11,8,2015,100,77,
BTR,8-12-2015,12,8,2015,97,74,
BTR,8-13-2015,13,8,2015,98,71,
BTR,8-14-2015,14,8,2015,98,73,
BTR,8-15-2015,15,8,2015,96,73,
BTR,8-16-2015,16,8,2015,94,72,
BTR,8-17-2015,17,8,2015,93,73,
BTR,8-18-2015,18,8,2015,94,74,
BTR,8-19-2015,19,8,2015,94,74,
BTT,8-10-2015,10,8,2015,49,38,
BTT,8-11-2015,11,8,2015,56,35,
BTT,8-12-2015,12,8,2015,62,46,
BTT,8-13-2015,13,8,2015,58,45,
BTT,8-14-2015,14,8,2015,65,44,
BTT,8-15-2015,15,8,2015,68,46,
BTT,8-16-2015,16,8,2015,65,46,
BTT,8-17-2015,17,8,2015,63,47,
BTT,8-18-2015,18,8,2015,59,45,
BTT,8-19-2015,19,8,2015,58,41,
BTV,8-10-2015,10,8,2015,82,66,
BTV,8-11-2015,11,8,2015,76,62,
BTV,8-12-2015,12,8,2015,75,57,
BTV,8-13-2015,13,8,2015,78,60,
BTV,8-14-2015,14,8,2015,83,64,
BTV,8-15-2015,15,8,2015,81,60,
BTV,8-16-2015,16,8,2015,83,61,
BTV,8-17-2015,17,8,2015,85,64,
BTV,8-18-2015,18,8,2015,83,62,
BTV,8-19-2015,19,8,2015,81,61,
BUF,8-10-2015,10,8,2015,82,64,
BUF,8-11-2015,11,8,2015,82,59,
BUF,8-12-2015,12,8,2015,76,53,
BUF,8-13-2015,13,8,2015,81,66,
BUF,8-14-2015,14,8,2015,84,60,
BUF,8-15-2015,15,8,2015,86,59,
BUF,8-16-2015,16,8,2015,88,62,
BUF,8-17-2015,17,8,2015,86,63,
BUF,8-18-2015,18,8,2015,85,60,
BUF,8-19-2015,19,8,2015,86,62,
BUR,8-10-2015,10,8,2015,80,62,
BUR,8-11-2015,11,8,2015,86,64,
BUR,8-12-2015,12,8,2015,94,68,
BUR,8-13-2015,13,8,2015,97,69,
BUR,8-14-2015,14,8,2015,97,70,
BUR,8-15-2015,15,8,2015,96,70,
BUR,8-16-2015,16,8,2015,95,70,
BUR,8-17-2015,17,8,2015,91,67,
BUR,8-18-2015,18,8,2015,87,64,
BUR,8-19-2015,19,8,2015,85,64,
BVO,8-10-2015,10,8,2015,93,69,
BVO,8-11-2015,11,8,2015,88,61,
BVO,8-12-2015,12,8,2015,87,62,
BVO,8-13-2015,13,8,2015,90,65,
BVO,8-14-2015,14,8,2015,90,65,
BVO,8-15-2015,15,8,2015,92,65,
BVO,8-16-2015,16,8,2015,95,67,
BVO,8-17-2015,17,8,2015,94,69,
BVO,8-18-2015,18,8,2015,93,69,
BVO,8-19-2015,19,8,2015,94,69,
BVX,8-10-2015,10,8,2015,90,71,
BVX,8-11-2015,11,8,2015,90,65,
BVX,8-12-2015,12,8,2015,87,63,
BVX,8-13-2015,13,8,2015,86,61,
BVX,8-14-2015,14,8,2015,89,62,
BVX,8-15-2015,15,8,2015,92,66,
BVX,8-16-2015,16,8,2015,94,68,
BVX,8-17-2015,17,8,2015,94,69,
BVX,8-18-2015,18,8,2015,92,70,
BVX,8-19-2015,19,8,2015,93,70,
BWG,8-10-2015,10,8,2015,85,72,
BWG,8-11-2015,11,8,2015,85,63,
BWG,8-12-2015,12,8,2015,83,59,
BWG,8-13-2015,13,8,2015,82,60,
BWG,8-14-2015,14,8,2015,88,64,
BWG,8-15-2015,15,8,2015,89,66,
BWG,8-16-2015,16,8,2015,91,68,
BWG,8-17-2015,17,8,2015,92,69,
BWG,8-18-2015,18,8,2015,90,69,
BWG,8-19-2015,19,8,2015,91,69,
BWI,8-10-2015,10,8,2015,80,71,
BWI,8-11-2015,11,8,2015,84,70,
BWI,8-12-2015,12,8,2015,83,65,
BWI,8-13-2015,13,8,2015,83,65,
BWI,8-14-2015,14,8,2015,88,69,
BWI,8-15-2015,15,8,2015,89,71,
BWI,8-16-2015,16,8,2015,88,71,
BWI,8-17-2015,17,8,2015,89,72,
BWI,8-18-2015,18,8,2015,91,71,
BWI,8-19-2015,19,8,2015,90,71,
BYG,8-10-2015,10,8,2015,87,61,
BYG,8-11-2015,11,8,2015,94,65,
BYG,8-12-2015,12,8,2015,94,67,
BYG,8-13-2015,13,8,2015,90,65,
BYG,8-14-2015,14,8,2015,95,63,
BYG,8-15-2015,15,8,2015,87,57,
BYG,8-16-2015,16,8,2015,81,56,
BYG,8-17-2015,17,8,2015,86,56,
BYG,8-18-2015,18,8,2015,87,55,
BYG,8-19-2015,19,8,2015,80,54,
BYI,8-10-2015,10,8,2015,85,58,
BYI,8-11-2015,11,8,2015,91,63,
BYI,8-12-2015,12,8,2015,89,61,
BYI,8-13-2015,13,8,2015,89,62,
BYI,8-14-2015,14,8,2015,84,54,
BYI,8-15-2015,15,8,2015,80,50,
BYI,8-16-2015,16,8,2015,81,52,
BYI,8-17-2015,17,8,2015,85,54,
BYI,8-18-2015,18,8,2015,84,53,
BYI,8-19-2015,19,8,2015,80,51,
BZN,8-10-2015,10,8,2015,85,54,
BZN,8-11-2015,11,8,2015,91,58,
BZN,8-12-2015,12,8,2015,88,59,
BZN,8-13-2015,13,8,2015,91,61,
BZN,8-14-2015,14,8,2015,89,54,
BZN,8-15-2015,15,8,2015,81,50,
BZN,8-16-2015,16,8,2015,80,50,
BZN,8-17-2015,17,8,2015,83,52,
BZN,8-18-2015,18,8,2015,79,49,
BZN,8-19-2015,19,8,2015,78,49,
CAE,8-10-2015,10,8,2015,90,73,
CAE,8-11-2015,11,8,2015,89,71,
CAE,8-12-2015,12,8,2015,92,69,
CAE,8-13-2015,13,8,2015,90,69,
CAE,8-14-2015,14,8,2015,89,67,
CAE,8-15-2015,15,8,2015,92,69,
CAE,8-16-2015,16,8,2015,93,70,
CAE,8-17-2015,17,8,2015,94,71,
CAE,8-18-2015,18,8,2015,94,72,
CAE,8-19-2015,19,8,2015,94,72,
CAG,8-11-2015,11,8,2015,87,68,
CAG,8-12-2015,12,8,2015,91,70,
CAG,8-13-2015,13,8,2015,93,71,
CAG,8-14-2015,14,8,2015,92,69,
CAG,8-15-2015,15,8,2015,86,67,
CAG,8-16-2015,16,8,2015,85,66,
CAG,8-17-2015,17,8,2015,88,68,
CAG,8-18-2015,18,8,2015,87,70,
CAG,8-19-2015,19,8,2015,88,69,
CAG,8-20-2015,20,8,2015,91,70,
CAK,8-10-2015,10,8,2015,83,65,
CAK,8-11-2015,11,8,2015,77,59,
CAK,8-12-2015,12,8,2015,75,54,
CAK,8-13-2015,13,8,2015,82,63,
CAK,8-14-2015,14,8,2015,87,62,
CAK,8-15-2015,15,8,2015,86,61,
CAK,8-16-2015,16,8,2015,88,63,
CAK,8-17-2015,17,8,2015,89,63,
CAK,8-18-2015,18,8,2015,87,62,
CAK,8-19-2015,19,8,2015,88,62,
CCR,8-10-2015,10,8,2015,84,61,
CCR,8-11-2015,11,8,2015,83,58,
CCR,8-12-2015,12,8,2015,86,59,
CCR,8-13-2015,13,8,2015,86,58,
CCR,8-14-2015,14,8,2015,94,61,
CCR,8-15-2015,15,8,2015,102,64,
CCR,8-16-2015,16,8,2015,100,63,
CCR,8-17-2015,17,8,2015,92,60,
CCR,8-18-2015,18,8,2015,85,60,
CCR,8-19-2015,19,8,2015,83,58,
CCY,8-10-2015,10,8,2015,79,56,
CCY,8-11-2015,11,8,2015,80,56,
CCY,8-12-2015,12,8,2015,83,61,
CCY,8-13-2015,13,8,2015,86,64,
CCY,8-14-2015,14,8,2015,88,63,
CCY,8-15-2015,15,8,2015,88,66,
CCY,8-16-2015,16,8,2015,84,61,
CCY,8-17-2015,17,8,2015,81,59,
CCY,8-18-2015,18,8,2015,81,61,
CCY,8-19-2015,19,8,2015,84,61,
CDB,8-10-2015,10,8,2015,56,47,
CDB,8-11-2015,11,8,2015,54,47,
CDB,8-12-2015,12,8,2015,56,48,
CDB,8-13-2015,13,8,2015,55,47,
CDB,8-14-2015,14,8,2015,55,49,
CDB,8-15-2015,15,8,2015,57,51,
CDB,8-16-2015,16,8,2015,58,53,
CDB,8-17-2015,17,8,2015,58,51,
CDB,8-18-2015,18,8,2015,56,49,
CDB,8-19-2015,19,8,2015,55,49,
CDC,8-10-2015,10,8,2015,87,60,
CDC,8-11-2015,11,8,2015,83,60,
CDC,8-12-2015,12,8,2015,81,59,
CDC,8-13-2015,13,8,2015,87,60,
CDC,8-14-2015,14,8,2015,89,60,
CDC,8-15-2015,15,8,2015,90,62,
CDC,8-16-2015,16,8,2015,91,61,
CDC,8-17-2015,17,8,2015,90,61,
CDC,8-18-2015,18,8,2015,88,60,
CDC,8-19-2015,19,8,2015,87,57,
CDR,8-10-2015,10,8,2015,87,60,
CDR,8-11-2015,11,8,2015,91,62,
CDR,8-12-2015,12,8,2015,95,64,
CDR,8-13-2015,13,8,2015,95,63,
CDR,8-14-2015,14,8,2015,98,66,
CDR,8-15-2015,15,8,2015,95,59,
CDR,8-16-2015,16,8,2015,85,58,
CDR,8-17-2015,17,8,2015,88,57,
CDR,8-18-2015,18,8,2015,89,59,
CDR,8-19-2015,19,8,2015,88,57,
CDS,8-10-2015,10,8,2015,96,76,
CDS,8-11-2015,11,8,2015,92,70,
CDS,8-12-2015,12,8,2015,91,69,
CDS,8-13-2015,13,8,2015,96,72,
CDS,8-14-2015,14,8,2015,98,72,
CDS,8-15-2015,15,8,2015,94,71,
CDS,8-16-2015,16,8,2015,96,71,
CDS,8-17-2015,17,8,2015,96,72,
CDS,8-18-2015,18,8,2015,95,72,
CDS,8-19-2015,19,8,2015,97,72,
CEC,8-10-2015,10,8,2015,66,55,
CEC,8-11-2015,11,8,2015,65,55,
CEC,8-12-2015,12,8,2015,65,54,
CEC,8-13-2015,13,8,2015,64,55,
CEC,8-14-2015,14,8,2015,67,55,
CEC,8-15-2015,15,8,2015,69,55,
CEC,8-16-2015,16,8,2015,69,56,
CEC,8-17-2015,17,8,2015,68,56,
CEC,8-18-2015,18,8,2015,68,55,
CEC,8-19-2015,19,8,2015,65,53,
CEZ,8-10-2015,10,8,2015,85,58,
CEZ,8-11-2015,11,8,2015,85,56,
CEZ,8-12-2015,12,8,2015,86,54,
CEZ,8-13-2015,13,8,2015,88,54,
CEZ,8-14-2015,14,8,2015,89,56,
CEZ,8-15-2015,15,8,2015,90,55,
CEZ,8-16-2015,16,8,2015,90,56,
CEZ,8-17-2015,17,8,2015,89,55,
CEZ,8-18-2015,18,8,2015,87,55,
CEZ,8-19-2015,19,8,2015,84,53,
CGI,8-10-2015,10,8,2015,85,70,
CGI,8-11-2015,11,8,2015,84,63,
CGI,8-12-2015,12,8,2015,83,60,
CGI,8-13-2015,13,8,2015,84,60,
CGI,8-14-2015,14,8,2015,86,63,
CGI,8-15-2015,15,8,2015,90,67,
CGI,8-16-2015,16,8,2015,90,68,
CGI,8-17-2015,17,8,2015,91,69,
CGI,8-18-2015,18,8,2015,90,69,
CGI,8-19-2015,19,8,2015,90,69,
CGZ,8-10-2015,10,8,2015,98,80,
CGZ,8-11-2015,11,8,2015,105,80,
CGZ,8-12-2015,12,8,2015,106,79,
CGZ,8-13-2015,13,8,2015,109,82,
CGZ,8-14-2015,14,8,2015,110,83,
CGZ,8-15-2015,15,8,2015,110,84,
CGZ,8-16-2015,16,8,2015,109,82,
CGZ,8-17-2015,17,8,2015,104,80,
CGZ,8-18-2015,18,8,2015,103,79,
CGZ,8-19-2015,19,8,2015,102,78,
CHA,8-10-2015,10,8,2015,90,69,
CHA,8-11-2015,11,8,2015,88,66,
CHA,8-12-2015,12,8,2015,85,62,
CHA,8-13-2015,13,8,2015,86,64,
CHA,8-14-2015,14,8,2015,86,65,
CHA,8-15-2015,15,8,2015,88,65,
CHA,8-16-2015,16,8,2015,90,66,
CHA,8-17-2015,17,8,2015,91,67,
CHA,8-18-2015,18,8,2015,91,68,
CHA,8-19-2015,19,8,2015,90,67,
CHO,8-10-2015,10,8,2015,78,69,
CHO,8-11-2015,11,8,2015,86,64,
CHO,8-12-2015,12,8,2015,83,61,
CHO,8-13-2015,13,8,2015,83,59,
CHO,8-14-2015,14,8,2015,87,63,
CHO,8-15-2015,15,8,2015,89,64,
CHO,8-16-2015,16,8,2015,90,64,
CHO,8-17-2015,17,8,2015,91,66,
CHO,8-18-2015,18,8,2015,93,66,
CHO,8-19-2015,19,8,2015,92,66,
CHS,8-10-2015,10,8,2015,86,75,
CHS,8-11-2015,11,8,2015,86,74,
CHS,8-12-2015,12,8,2015,87,73,
CHS,8-13-2015,13,8,2015,85,73,
CHS,8-14-2015,14,8,2015,83,72,
CHS,8-15-2015,15,8,2015,84,72,
CHS,8-16-2015,16,8,2015,85,73,
CHS,8-17-2015,17,8,2015,86,74,
CHS,8-18-2015,18,8,2015,87,75,
CHS,8-19-2015,19,8,2015,86,74,
CID,8-10-2015,10,8,2015,82,59,
CID,8-11-2015,11,8,2015,83,56,
CID,8-12-2015,12,8,2015,84,59,
CID,8-13-2015,13,8,2015,88,63,
CID,8-14-2015,14,8,2015,90,64,
CID,8-15-2015,15,8,2015,88,66,
CID,8-16-2015,16,8,2015,87,62,
CID,8-17-2015,17,8,2015,84,61,
CID,8-18-2015,18,8,2015,85,62,
CID,8-19-2015,19,8,2015,85,63,
CKV,8-10-2015,10,8,2015,83,70,
CKV,8-11-2015,11,8,2015,84,62,
CKV,8-12-2015,12,8,2015,82,58,
CKV,8-13-2015,13,8,2015,82,59,
CKV,8-14-2015,14,8,2015,88,63,
CKV,8-15-2015,15,8,2015,89,65,
CKV,8-16-2015,16,8,2015,91,67,
CKV,8-17-2015,17,8,2015,92,68,
CKV,8-18-2015,18,8,2015,90,68,
CKV,8-19-2015,19,8,2015,90,67,
CLE,8-10-2015,10,8,2015,83,70,
CLE,8-11-2015,11,8,2015,75,66,
CLE,8-12-2015,12,8,2015,72,62,
CLE,8-13-2015,13,8,2015,81,67,
CLE,8-14-2015,14,8,2015,80,68,
CLE,8-15-2015,15,8,2015,81,67,
CLE,8-16-2015,16,8,2015,85,69,
CLE,8-17-2015,17,8,2015,83,68,
CLE,8-18-2015,18,8,2015,83,68,
CLE,8-19-2015,19,8,2015,82,68,
CLL,8-10-2015,10,8,2015,101,77,
CLL,8-11-2015,11,8,2015,103,79,
CLL,8-12-2015,12,8,2015,102,78,
CLL,8-13-2015,13,8,2015,102,75,
CLL,8-14-2015,14,8,2015,102,75,
CLL,8-15-2015,15,8,2015,100,75,
CLL,8-16-2015,16,8,2015,99,74,
CLL,8-17-2015,17,8,2015,97,74,
CLL,8-18-2015,18,8,2015,98,74,
CLL,8-19-2015,19,8,2015,98,75,
CLT,8-10-2015,10,8,2015,86,70,
CLT,8-11-2015,11,8,2015,86,67,
CLT,8-12-2015,12,8,2015,88,64,
CLT,8-13-2015,13,8,2015,87,65,
CLT,8-14-2015,14,8,2015,86,65,
CLT,8-15-2015,15,8,2015,88,65,
CLT,8-16-2015,16,8,2015,90,67,
CLT,8-17-2015,17,8,2015,92,68,
CLT,8-18-2015,18,8,2015,93,69,
